
621|2024-10-21|13637|DIÁRIA   AJUDANTE|MDO|800
621|2024-10-22|13637|DIÁRIA   AJUDANTE|MDO|700
621|2024-10-24|13637|DIÁRIA   AJUDANTE|MDO|800
621|2024-10-25|13637|DIÁRIA   AJUDANTE|MDO|800
627|2024-10-28|13747|DIÁRIA   AJUDANTE|MDO|600
627|2024-10-29|13747|DIÁRIA   AJUDANTE|MDO|600
627|2024-10-30|13747|DIÁRIA   AJUDANTE|MDO|600
627|2024-10-31|13747|DIÁRIA   AJUDANTE|MDO|600
627|2024-11-01|13747|DIÁRIA   AJUDANTE|MDO|200
